x,x,x,-0.264989,-0.290667,-0.24338,-0.20772,-0.187676,-0.177254,-0.171963,-0.1693
x,x,y,0.15283,-0.057579,-0.149972,-0.171699,-0.17306,-0.170889,-0.169028
x,x,zp,0.225198,-0.082799,-0.164462,-0.177199,-0.175049,-0.171651
x,x,zm,0.080461,-0.032359,-0.135481,-0.166199,-0.17107,-0.170127,-0.168711
x,y,x,-0.079657,0.008155,-0.103375,-0.148317,-0.161746,-0.165369,-0.166308
x,y,y,0.11586,0.020556,-0.104853,-0.149493,-0.162247,-0.165577,-0.166399
x,y,zp,0.171557,-0.003776,-0.1169,-0.153756,-0.163731,-0.166131,-0.166626
x,y,zm,0.010149,0.045354,-0.088049,-0.142764,-0.159753,-0.164607,-0.16599,-0.166405
x,zp,x,0.0642,-0.028941,-0.168717,-0.194411,-0.188261,-0.179504,-0.173596
x,zp,y,0.253718,0.029594,-0.113167,-0.155858,-0.165771,-0.167394,-0.167317
x,zp,zp,0.32476,0.005175,-0.127546,-0.16135,-0.167759,-0.168157,-0.167635
x,zp,zm,0.182677,0.054013,-0.098788,-0.150366,-0.163782,-0.166632,-0.167
x,zm,x,-0.223515,0.045252,-0.038033,-0.102223,-0.135231,-0.151234,-0.159021,-0.162848,-0.164744
x,zm,y,-0.072013,0.011984,-0.091782,-0.140662,-0.157713,-0.163343,-0.165299,-0.166044
x,zm,zp,0.018354,-0.012727,-0.106254,-0.146162,-0.159703,-0.164106,-0.165616,-0.166186
x,zm,zm,-0.16238,0.036696,-0.07731,-0.135161,-0.155724,-0.162581,-0.164981,-0.165902
y,x,x,-0.156455,-0.199665,-0.194982,-0.184223,-0.176355,-0.171734,-0.169242
y,x,y,0.091096,0.020776,-0.102474,-0.14826,-0.161742,-0.165369,-0.166308
y,x,zp,0.171557,-0.003776,-0.1169,-0.153756,-0.163731,-0.166131,-0.166626
y,x,zm,0.010149,0.045354,-0.088049,-0.142764,-0.159753,-0.164607,-0.16599,-0.166405
y,y,x,0.113767,0.020783,-0.103313,-0.148833,-0.162042,-0.165521,-0.166384
y,y,y,0.139017,0.020537,-0.105691,-0.150066,-0.162548,-0.165729,-0.166475
y,y,zp,0.193948,-0.003812,-0.11774,-0.154329,-0.164031,-0.166283,-0.166702
y,y,zm,0.033586,0.045377,-0.088886,-0.143337,-0.160053,-0.164759,-0.166067,-0.166443
y,zp,x,0.253718,0.029594,-0.113167,-0.155858,-0.165771,-0.167394,-0.167317
y,zp,y,0.250578,0.030204,-0.113188,-0.155884,-0.165785,-0.167401,-0.16732
y,zp,zp,0.32476,0.005175,-0.127546,-0.16135,-0.167759,-0.168157,-0.167635
y,zp,zm,0.182677,0.054013,-0.098788,-0.150366,-0.163782,-0.166632,-0.167
y,zm,x,-0.072013,0.011984,-0.091782,-0.140662,-0.157713,-0.163343,-0.165299,-0.166044
y,zm,y,-0.068387,0.011347,-0.09176,-0.140635,-0.157699,-0.163337,-0.165296,-0.166043
y,zm,zp,0.018354,-0.012727,-0.106254,-0.146162,-0.159703,-0.164106,-0.165616,-0.166186
y,zm,zm,-0.16238,0.036696,-0.07731,-0.135161,-0.155724,-0.162581,-0.164981,-0.165902
zp,x,x,-0.171557,-0.213237,-0.201049,-0.186843,-0.177522,-0.172277,-0.169504
zp,x,y,0.097619,0.008116,-0.108474,-0.150876,-0.162909,-0.165912,-0.166569
zp,x,zp,0.17494,-0.016302,-0.122894,-0.156371,-0.164898,-0.166675,-0.166887
zp,x,zm,0.020297,0.032535,-0.094053,-0.14538,-0.16092,-0.16515,-0.166252,-0.166533
zp,y,x,0.097619,0.008116,-0.108474,-0.150876,-0.162909,-0.165912,-0.166569
zp,y,y,0.124196,0.007855,-0.110853,-0.152109,-0.163414,-0.166121,-0.16666
zp,y,zp,0.17494,-0.016302,-0.122894,-0.156371,-0.164898,-0.166675,-0.166887
zp,y,zm,0.020297,0.032535,-0.094053,-0.14538,-0.16092,-0.16515,-0.166252,-0.166533
zp,zp,x,0.270633,0.0178,-0.119092,-0.158468,-0.166937,-0.167938,-0.167579
zp,zp,y,0.270633,0.0178,-0.119092,-0.158468,-0.166937,-0.167938,-0.167579
zp,zp,zp,0.338291,-0.006473,-0.133466,-0.16396,-0.168926,-0.1687,-0.167896
zp,zp,zm,0.202975,0.042073,-0.104718,-0.152977,-0.164948,-0.167176,-0.167261
zp,zm,x,-0.075396,-0.001567,-0.097855,-0.143283,-0.15888,-0.163887,-0.16556,-0.166172
zp,zm,y,-0.075396,-0.001567,-0.097855,-0.143283,-0.15888,-0.163887,-0.16556,-0.166172
zp,zm,zp,0.011589,-0.026132,-0.112322,-0.148782,-0.16087,-0.164649,-0.165878
zp,zm,zm,-0.16238,0.022998,-0.083389,-0.137783,-0.156891,-0.163125,-0.165243,-0.16603
zm,x,x,-0.141354,-0.186094,-0.188915,-0.181604,-0.175188
zm,x,y,0.084087,0.033461,-0.096475,-0.145644,-0.160575,-0.164825,-0.166047,-0.166419
zm,x,zp,0.168174,0.00875,-0.110906,-0.15114,-0.162564,-0.165588,-0.166364
zm,x,zm,-0.0,0.058173,-0.082044,-0.140147,-0.158586,-0.164063,-0.165729,-0.166277
zm,y,x,0.084087,0.033461,-0.096475,-0.145644,-0.160575,-0.164825,-0.166047,-0.166419
zm,y,y,0.107525,0.033258,-0.098853,-0.146877,-0.161081,-0.165034,-0.166138
zm,y,zp,0.168174,0.00875,-0.110906,-0.15114,-0.162564,-0.165588,-0.166364
zm,y,zm,-0.0,0.058173,-0.082044,-0.140147,-0.158586,-0.164063,-0.165729,-0.166277
zm,zp,x,0.236804,0.041387,-0.107242,-0.153247,-0.164604,-0.166851,-0.167056
zm,zp,y,0.236804,0.041387,-0.107242,-0.153247,-0.164604,-0.166851,-0.167056
zm,zp,zp,0.311228,0.016822,-0.121626,-0.158739,-0.166593,-0.167613,-0.167374
zm,zp,zm,0.16238,0.065953,-0.092857,-0.147755,-0.162615,-0.166089,-0.166738
zm,zm,x,-0.06863,0.025536,-0.085709,-0.138041,-0.156546,-0.1628,-0.165038,-0.165916
zm,zm,y,-0.06863,0.025536,-0.085709,-0.138041,-0.156546,-0.1628,-0.165038,-0.165916
zm,zm,zp,0.02512,0.000678,-0.100186,-0.143542,-0.158536,-0.163562,-0.165355,-0.166058
zm,zm,zm,-0.16238,0.050393,-0.071231,-0.13254,-0.154557,-0.162038,-0.16472,-0.165774
